상품코드,센터,재고량_최소단위,재고량_kg,월출고량_kg,이체유입_kg,이체유출_kg,회전율_kg(출고kg/재고kg)
386162,1,0.0,0.0,1980.8,1981.0,0.0,
370193,1,0.0,0.0,1980.0,1980.0,0.0,
426788,1,0.0,0.0,1960.0,1980.0,0.0,
274765,1,0.0,0.0,1956.9,1957.0,1.0,
197797,1,0.0,0.0,1952.0,1954.0,0.0,
249821,1,0.0,0.0,1944.0,1944.0,0.0,
461145,1,250.0,1500.0,1944.0,0.0,0.0,1.296
403987,1,1809.0,1809.0,1938.0,0.0,181.0,1.071
362457,1,0.0,0.0,1935.0,1935.0,0.0,
378332,1,447.0,840.3599999999999,1932.64,0.0,81.0,2.3
441710,1,235.0,1175.0,1930.0,0.0,2335.0,1.643
428545,1,0.0,0.0,1922.0,1926.0,0.0,
426856,1,0.0,0.0,1917.0,1927.0,5.0,
434601,1,0.0,0.0,1908.0,1908.0,0.0,
398888,1,0.0,0.0,1905.18,1905.0,0.0,
427889,1,1177.0,2354.0,1898.0,0.0,2030.0,0.806
372124,1,0.0,0.0,1880.0,1890.0,0.0,
380355,1,0.0,0.0,1870.0,1871.0,0.0,
382584,1,1200.0,1140.0,1869.6,0.0,935.0,1.64
338888,1,0.0,0.0,1865.88,1866.0,17.04,
434465,1,0.0,0.0,1861.0,1861.0,0.0,
438926,1,0.0,0.0,1842.0,1842.0,9.0,
331498,1,0.0,0.0,1841.0,1846.0,0.0,
452047,1,149.0,2086.0,1834.0,112.0,6202.0,0.879
370286,1,0.0,0.0,1834.0,1838.0,0.0,
143791,1,243.0,400.95,1829.85,17.0,152.0,4.564
403702,1,9288.0,3297.24,1823.28,9.0,4779.24,0.553
458652,1,0.0,0.0,1822.0,1826.0,0.0,
389114,1,0.0,0.0,1794.0,1807.0,39.0,
387198,1,0.0,0.0,1792.0,1800.0,0.0,
435354,1,0.0,0.0,1790.0,1790.0,18.0,
396581,1,1791.0,3510.36,1779.68,6.0,2075.92,0.507
397334,1,1704.0,1840.3200000000002,1778.76,131.0,5540.8,0.967
431396,1,137.0,1644.0,1776.0,0.0,8256.0,1.08
297823,1,64.0,262.4,1775.3,0.0,21.0,6.766
390015,1,2835.0,1287.0900000000001,1770.6,0.0,6174.48,1.376
501183,1,0.0,0.0,1764.0,1764.0,0.0,
272108,1,0.0,0.0,1750.0,1750.0,0.0,
433381,1,514.0,2570.0,1750.0,0.0,1950.0,0.681
141206,1,0.0,0.0,1738.848,1745.0,0.0,
380760,1,0.0,0.0,1735.2,1737.0,1.8,
459234,1,6664.0,599.76,1733.85,0.0,0.0,2.891
351702,1,865.0,908.25,1726.2,0.0,3239.4,1.901
429762,1,2898.0,724.5,1723.5,18.0,1121.0,2.379
437525,1,0.0,0.0,1720.0,1730.0,0.0,
437293,1,0.0,0.0,1716.0,1716.0,7.0,
435503,1,0.0,0.0,1710.0,1710.0,0.0,
428501,1,2579.0,1805.3,1703.8,0.0,6408.0,0.944
377690,1,336.0,470.4,1701.0,0.0,2872.8,3.616
435348,1,0.0,0.0,1700.0,1785.0,85.0,
401531,1,0.0,0.0,1695.0,1695.0,0.0,
135659,1,355.0,355.0,1693.0,0.0,149.0,4.769
437319,1,0.0,0.0,1688.0,1693.0,4.0,
108361,1,0.0,0.0,1686.0,1734.0,27.0,
239195,1,0.0,0.0,1681.0,1681.0,0.0,
106807,1,0.0,0.0,1674.0,1674.0,0.0,
436528,1,262.0,2620.0,1670.0,10.0,2910.0,0.637
133376,1,0.0,0.0,1667.106,1700.0,0.0,
234499,1,2256.0,6768.0,1647.0,24.0,4332.0,0.243
100732,1,7290.0,1822.5,1642.5,23.0,4696.5,0.901
434307,1,0.0,0.0,1632.0,1632.0,0.0,
136971,1,36.0,360.0,1630.0,0.0,430.0,4.528
448390,1,0.0,0.0,1623.0,1623.0,0.0,
426121,1,862.0,1551.6000000000001,1618.2,108.0,3387.0,1.043
362664,1,176.0,704.0,1612.0,4.0,2740.0,2.29
138323,1,70.0,630.0,1611.0,0.0,63.0,2.557
362529,1,0.0,0.0,1610.0,1610.0,0.0,
701347,1,81.0,405.0,1605.0,5.0,0.0,3.963
393478,1,688.0,3440.0,1600.0,0.0,3780.0,0.465
432614,1,0.0,0.0,1597.0,1597.0,0.0,
141752,1,333.0,999.0,1596.0,6.0,3828.0,1.598
243128,1,549.0,411.75,1590.75,118.0,829.0,3.863
114583,1,0.0,0.0,1586.0,1586.0,0.0,
426946,1,332.0,2257.6,1584.4,0.0,7132.6,0.702
143383,1,0.0,0.0,1584.0,1584.0,0.0,
428541,1,0.0,0.0,1580.0,1580.0,0.0,
285483,1,95.0,950.0,1580.0,20.0,5290.0,1.663
237766,1,0.0,0.0,1575.0,1578.0,6.0,
450118,1,0.0,0.0,1574.0,1574.0,0.0,
347858,1,0.0,0.0,1566.0,1572.0,0.0,
256914,1,510.0,1275.0,1565.0,0.0,11435.0,1.227
319039,1,1928.0,1928.0,1564.0,0.0,1278.0,0.811
437521,1,0.0,0.0,1552.0,1552.0,0.0,
353213,1,4400.0,4400.0,1550.0,22.0,2706.0,0.352
123017,1,277.0,554.0,1546.0,6.0,1086.0,2.791
332845,1,391.0,625.6,1545.6,10.0,1201.8,2.471
452376,1,0.0,0.0,1544.4,1544.0,0.0,
174853,1,0.0,0.0,1536.0,1536.0,0.0,
108210,1,386.0,1181.932,1534.062,0.0,235.0,1.298
381489,1,0.0,0.0,1521.0,1521.0,0.0,
441702,1,0.0,0.0,1520.0,1520.0,0.0,
368774,1,245.0,710.5,1513.8,0.0,32.0,2.131
133413,1,0.0,0.0,1509.6,1510.0,0.0,
369198,1,197.0,591.0,1509.0,6.0,30.0,2.553
450497,1,0.0,0.0,1506.0,1511.0,0.0,
381287,1,2436.0,2923.2,1502.4,38.0,2941.0,0.514
380353,1,0.0,0.0,1501.0,1501.0,0.0,
100100,1,45.0,900.0,1500.0,0.0,2040.0,1.667
399177,1,191.0,1719.0,1485.0,54.0,4185.0,0.864
166556,1,460.0,460.0,1484.0,0.0,0.0,3.226
372659,1,0.0,0.0,1484.0,1485.0,0.0,
173010,1,0.0,0.0,1482.96,1483.0,0.0,
448108,1,0.0,0.0,1482.0,1483.0,0.0,
257586,1,0.0,0.0,1476.0,1500.0,3.0,
301232,1,73.0,730.0,1470.0,0.0,0.0,2.014
439056,1,0.0,0.0,1466.0,1492.0,22.0,
136970,1,149.0,1490.0,1460.0,20.0,2900.0,0.98
359919,1,0.0,0.0,1460.0,1460.0,0.0,
133099,1,329.0,329.0,1447.0,19.0,3336.0,4.398
361700,1,0.0,0.0,1443.0,1469.0,26.0,
114478,1,0.0,0.0,1442.1,1442.0,0.0,
434114,1,0.0,0.0,1440.0,1460.0,10.0,
390254,1,0.0,0.0,1440.0,1440.0,0.0,
253339,1,0.0,0.0,1437.35,1437.0,0.0,
297496,1,1010.0,2020.0,1436.0,0.0,1932.0,0.711
448527,1,0.0,0.0,1435.5,1440.0,0.0,
123452,1,0.0,0.0,1431.0,1435.0,0.0,
457003,1,97.0,194.0,1430.0,60.0,1304.0,7.371
362517,1,77.0,1078.0,1428.0,28.0,3346.0,1.325
372101,1,0.0,0.0,1420.0,1420.0,0.0,
440874,1,0.0,0.0,1417.0,1418.0,0.0,
436318,1,387.0,417.96000000000004,1410.48,16.0,1317.8,3.375
141164,1,507.0,1521.0,1401.0,45.0,3795.0,0.921
435580,1,7535.08,7535.08,1389.04,0.0,7528.639999999999,0.184
459980,1,1058.0,1058.0,1388.0,14.0,0.0,1.312
458702,1,385.0,385.0,1384.0,0.0,0.0,3.595
438400,1,0.0,0.0,1381.0,1381.0,0.0,
462710,1,0.0,0.0,1380.0,36.0,0.0,
375047,1,0.0,0.0,1379.52,1380.0,0.0,
381516,1,0.0,0.0,1377.0,1410.0,33.0,
203218,1,0.0,0.0,1377.0,1378.0,5.0,
175443,1,0.0,0.0,1377.0,1378.0,0.0,
352536,1,2167.0,2275.35,1374.45,0.0,4226.2,0.604
229740,1,0.0,0.0,1370.6,1372.0,1.1,
455375,1,9475.0,1705.5,1368.0,9.0,4793.0,0.802
463258,1,2636.22,2636.22,1367.84,0.0,0.0,0.519
359441,1,2412.0,2412.0,1365.0,18.0,3034.0,0.566
428161,1,0.0,0.0,1365.0,1374.0,1.0,
437318,1,0.0,0.0,1362.5,1363.0,0.0,
435505,1,0.0,0.0,1360.8,1361.0,0.0,
173009,1,0.0,0.0,1358.64,1359.0,0.0,
287566,1,1480.0,1480.0,1351.0,10.0,545.0,0.913
701183,1,477.0,2385.0,1345.0,80.0,0.0,0.564
435356,1,0.0,0.0,1343.2,1352.0,0.0,
438724,1,0.0,0.0,1339.6,1340.0,0.0,
137197,1,0.0,0.0,1336.986,1353.0,16.506,
430673,1,1493.0,3199.499,1335.089,62.0,4408.469,0.417
435529,1,0.0,0.0,1328.0,1328.0,0.0,
396967,1,6999.0,699.9000000000001,1328.0,0.0,332.0,1.897
326154,1,46.0,115.0,1322.5,76.0,5900.0,11.5
368786,1,0.0,0.0,1322.0,1322.0,0.0,
137062,1,104.0,1040.0,1320.0,40.0,2600.0,1.269
274242,1,1423.0,2846.0,1320.0,0.0,2808.0,0.464
421410,1,1325.0,1325.0,1315.0,26.0,3157.0,0.992
356081,1,2366.0,2356.536,1310.736,11.0,3311.876,0.556
146337,1,8807.0,1144.91,1306.89,60.0,74.0,1.141
455446,1,3905.0,3905.0,1305.0,29.0,2994.0,0.334
454836,1,1508.0,1508.0,1305.0,0.0,2785.0,0.865
434109,1,0.0,0.0,1303.2,1308.0,0.0,
370312,1,475.0,1454.4499999999998,1301.35,3.0,2811.888,0.895
369036,1,0.0,0.0,1301.0,1307.0,0.0,
325695,1,0.0,0.0,1292.0,1292.0,0.0,
436001,1,0.0,0.0,1290.0,1314.0,21.0,
403640,1,9170.0,3255.35,1286.52,0.0,4626.16,0.395
456996,1,0.0,0.0,1286.016,137.0,2160.952,
439469,1,4824.0,1688.3999999999999,1285.2,0.0,3410.4,0.761
431472,1,151.0,1510.0,1280.0,0.0,3560.0,0.848
388743,1,0.0,0.0,1275.0,1275.0,0.0,
458293,1,473.0,946.0,1274.0,0.0,4266.0,1.347
386048,1,0.0,0.0,1270.8,1273.0,0.0,
173008,1,0.0,0.0,1269.84,1274.0,0.0,
194802,1,610.0,915.0,1269.0,149.0,1271.5,1.387
432615,1,0.0,0.0,1260.0,1265.0,0.0,
361668,1,178.0,2670.0,1260.0,0.0,3075.0,0.472
359545,1,206.0,2842.8,1255.8,0.0,1643.2,0.442
436743,1,0.0,0.0,1251.0,1251.0,0.0,
106977,1,0.0,0.0,1251.0,1251.0,0.0,
362505,1,16.0,224.0,1246.0,14.0,3710.0,5.562
453110,1,564.0,676.8,1244.4,71.0,19.0,1.839
108217,1,473.0,1448.326,1243.172,0.0,921.0,0.858
359458,1,222.0,3063.6000000000004,1242.0,55.0,607.8,0.405
437520,1,0.0,0.0,1237.0,1245.0,3.0,
392479,1,0.0,0.0,1236.0,1236.0,0.0,
111912,1,214.0,2996.0,1232.0,0.0,14.0,0.411
106912,1,0.0,0.0,1225.8,1226.0,0.0,
127692,1,0.0,0.0,1225.37,1227.0,0.0,
271173,1,0.0,0.0,1225.0,1225.0,0.0,
431210,1,1742.98,1742.98,1220.72,0.0,4539.139999999999,0.7
285487,1,41.0,820.0,1220.0,0.0,2200.0,1.488
138391,1,0.0,0.0,1218.0,1218.0,14.0,
172084,1,10429.0,1355.77,1216.54,0.0,59.0,0.897
245990,1,0.0,0.0,1213.8,1217.0,6.8,
246859,1,1398.0,1398.0,1202.0,10.0,1245.0,0.86
368817,1,0.0,0.0,1200.0,1200.0,0.0,
228429,1,0.0,0.0,1200.0,1200.0,0.0,
384635,1,573.0,1719.0,1200.0,3.0,3525.0,0.698
134356,1,355.0,724.2,1195.44,0.0,1138.12,1.651
460147,1,485.0,640.2,1194.6,0.0,0.0,1.866
403705,1,6960.0,3132.0,1188.0,0.0,4968.2,0.379
356982,1,1620.0,1620.0,1184.0,51.0,1218.0,0.731
427476,1,955.0,1910.0,1184.0,10.0,3586.0,0.62
325425,1,836.0,836.0,1180.0,6.0,2818.0,1.411
338160,1,1313.0,1838.1999999999998,1178.8,1.0,1543.6,0.641
459238,1,17835.0,1605.1499999999999,1178.64,0.0,0.0,0.734
165272,1,0.0,0.0,1176.0,1176.0,0.0,
438197,1,0.0,0.0,1176.0,0.0,2232.0,
395130,1,0.0,0.0,1173.0,1179.0,0.0,
427631,1,2213.0,2213.0,1172.0,52.0,5494.0,0.53
387983,1,0.0,0.0,1171.8,1228.0,55.8,
390077,1,0.0,0.0,1171.8,1172.0,0.0,
124145,1,0.0,0.0,1170.0,1170.0,0.0,
441158,1,0.0,0.0,1170.0,1170.0,0.0,
340410,1,0.0,0.0,1168.65,1169.0,0.0,
456085,1,0.0,0.0,1167.48,1169.0,0.0,
432217,1,0.0,0.0,1160.0,1160.0,0.0,
240239,1,0.0,0.0,1158.0,1162.0,4.0,
177405,1,4944.0,1483.2,1158.0,0.0,2000.6,0.781
386049,1,0.0,0.0,1157.4,1157.0,0.0,
166635,1,483.0,483.0,1157.0,1.0,1367.0,2.395
242971,1,0.0,0.0,1150.5,1163.0,5.0,
145368,1,1483.0,1483.0,1149.0,65.0,915.0,0.775
362609,1,0.0,0.0,1149.0,906.0,13.0,
450095,1,0.0,0.0,1148.75,1151.0,0.0,
426511,1,0.0,0.0,1146.0,1146.0,0.0,
275323,1,0.0,0.0,1138.0,1145.0,0.0,
294222,1,0.0,0.0,1130.0,1134.0,4.0,
441695,1,0.0,0.0,1130.0,1130.0,0.0,
369077,1,0.0,0.0,1128.0,1130.0,0.0,
140076,1,278.0,556.0,1126.0,0.0,666.0,2.025
359543,1,189.0,1984.5,1123.5,0.0,1807.0,0.566
281216,1,0.0,0.0,1121.95,1122.0,0.0,
114901,1,0.0,0.0,1121.4,1123.0,0.0,
262528,1,0.0,0.0,1120.0,1128.0,0.0,
271174,1,0.0,0.0,1120.0,1127.0,0.0,
437526,1,0.0,0.0,1120.0,1120.0,0.0,
461148,1,0.0,0.0,1118.0,0.0,0.0,
370364,1,0.0,0.0,1116.0,1116.0,0.0,
435530,1,0.0,0.0,1116.0,1116.0,0.0,
342118,1,112.0,1008.0,1116.0,0.0,1233.0,1.107
441852,1,0.0,0.0,1112.5,1113.0,0.0,
122939,1,0.0,0.0,1112.0,910.0,22.0,
456781,1,0.0,0.0,1111.8,1112.0,0.0,
435516,1,3184.0,1455.088,1111.424,0.0,1590.3600000000001,0.764
133616,1,348.0,348.0,1111.0,0.0,978.0,3.193
160296,1,356.0,712.0,1106.0,2.0,1254.0,1.553
407401,1,0.0,0.0,1105.0,1108.0,0.0,
164291,1,0.0,0.0,1104.5,1105.0,0.0,
435596,1,0.0,0.0,1104.0,1104.0,0.0,
408196,1,0.0,0.0,1102.95,1103.0,0.0,
385753,1,0.0,0.0,1101.0,1107.0,6.0,
512237,1,17.0,149.60000000000002,1100.0,0.0,0.0,7.353
362252,1,0.0,0.0,1097.6,1098.0,0.0,
375045,1,0.0,0.0,1097.28,1097.0,0.0,
301711,1,1665.0,1665.0,1097.0,53.0,3581.0,0.659
105682,1,1727.0,863.5,1092.5,0.0,2926.5,1.265
368921,1,0.0,0.0,1092.0,1109.0,0.0,
449225,1,0.0,0.0,1085.0,1085.0,0.0,
294221,1,0.0,0.0,1084.0,1084.0,0.0,
457235,1,0.0,0.0,1084.0,1084.0,0.0,
370196,1,0.0,0.0,1081.0,1084.0,0.0,
384132,1,131.0,2620.0,1080.0,0.0,2700.0,0.412
459519,1,37325.0,4852.25,1078.61,0.0,0.0,0.222
100921,1,0.0,0.0,1078.5,1080.0,0.0,
277542,1,7381.0,738.1,1076.3,97.0,1983.2,1.458
350630,1,118.0,1062.0,1071.0,9.0,1062.0,1.008
118803,1,63.0,1260.0,1060.0,0.0,320.0,0.841
390619,1,212.0,4240.0,1060.0,20.0,2800.0,0.25
372305,1,0.0,0.0,1058.68,48.0,1764.68,
522843,1,0.0,0.0,1056.88,183.0,0.0,
370278,1,0.0,0.0,1056.0,1058.0,0.0,
318813,1,855.0,855.0,1054.0,0.0,1033.0,1.233
242972,1,0.0,0.0,1048.0,1068.0,22.0,
198581,1,0.0,0.0,1047.0,1047.0,0.0,
165840,1,8841.0,884.1,1044.0,0.0,1332.5,1.181
106675,1,566.0,566.0,1040.0,0.0,969.0,1.837
372308,1,166.0,1726.4,1040.0,31.0,2641.4,0.602
435517,1,0.0,0.0,1036.8,1037.0,6.0,
397597,1,0.0,0.0,1034.0,1046.0,0.0,
126307,1,1528.0,1528.0,1027.0,0.0,1958.0,0.672
382355,1,958.0,479.0,1026.5,0.0,96.0,2.143
452766,1,484.0,556.5999999999999,1025.8,0.0,539.35,1.843
460001,1,0.0,0.0,1024.92,0.0,0.0,
363107,1,0.0,0.0,1024.5,1025.0,2.0,
364326,1,78.0,1092.0,1022.0,0.0,1666.0,0.936
331703,1,666.0,666.0,1017.0,20.0,2468.0,1.527
361754,1,30.0,62.699999999999996,1015.74,0.0,434.0,16.2
434103,1,1637.0,2209.9500000000003,1015.2,8.0,1048.5,0.459
116140,1,0.0,0.0,1014.3,1014.0,0.0,
430849,1,0.0,0.0,1014.0,1023.0,0.0,
278729,1,0.0,0.0,1008.0,1008.0,54.0,
460000,1,0.0,0.0,1006.75,1.0,0.0,
104226,1,0.0,0.0,1006.561,1007.0,0.0,
701228,1,976.0,976.0,1005.0,36.0,0.0,1.03
261303,1,654.0,85.02,1003.86,42.0,3386.49,11.807
437302,1,0.0,0.0,994.0,1002.0,0.0,
383601,1,0.0,0.0,993.0,1001.0,3.0,
456113,1,1606.0,1445.4,990.0,0.0,3347.0,0.685
100729,1,0.0,0.0,982.5,990.0,7.5,
259445,1,0.0,0.0,982.0,740.0,42.0,
381512,1,0.0,0.0,978.0,981.0,3.0,
450007,1,756.0,1512.0,978.0,10.0,3682.0,0.647
458382,1,0.0,0.0,974.0,975.0,0.0,
449987,1,0.0,0.0,971.0,976.0,0.0,
393479,1,416.0,2080.0,970.0,0.0,2920.0,0.466
430504,1,0.0,0.0,968.24,968.0,0.0,
383684,1,114.0,1149.1200000000001,967.68,10.0,3476.8,0.842
456764,1,0.0,0.0,967.2,967.0,0.0,
143517,1,352.0,1108.8,967.05,0.0,35.0,0.872
397057,1,0.0,0.0,967.0,972.0,0.0,
123125,1,500.0,1000.0,962.0,58.0,2680.0,0.962
100572,1,0.0,0.0,961.42,961.0,0.0,
126253,1,5810.0,2881.7599999999998,959.76,4.0,3063.504,0.333
362634,1,0.0,0.0,958.0,637.0,17.0,
437325,1,0.0,0.0,953.6,954.0,0.0,
459475,1,0.0,0.0,953.42,0.0,0.0,
457576,1,250.0,816.0,953.088,0.0,1094.336,1.168
111913,1,94.0,94.0,951.0,26.0,244.0,10.117
459522,1,13680.0,1778.4,950.95,0.0,0.0,0.535
382666,1,0.0,0.0,950.0,950.0,0.0,
435528,1,252.0,504.0,948.0,0.0,1488.0,1.881
370512,1,0.0,0.0,947.52,948.0,0.0,
278159,1,0.0,0.0,945.0,948.0,0.0,
296169,1,22.0,193.60000000000002,941.6,0.0,308.2,4.864
428406,1,0.0,0.0,940.0,940.0,20.0,
450407,1,0.0,0.0,940.0,940.0,0.0,
461078,1,0.0,0.0,940.0,0.0,0.0,
450932,1,0.0,0.0,936.0,939.0,0.0,
369116,1,0.0,0.0,934.0,936.0,0.0,
161053,1,318.0,954.0,927.0,3.0,1323.0,0.972
112323,1,996.0,996.0,927.0,0.0,2206.0,0.931
241524,1,11936.0,1551.68,925.6,0.0,626.95,0.597
455962,1,1692.0,1692.0,925.0,20.0,2268.0,0.547
386608,1,0.0,0.0,924.66,925.0,0.0,
364380,1,0.0,0.0,924.0,926.0,1.75,
137714,1,935.0,1402.5,910.5,34.0,3181.0,0.649
353571,1,0.0,0.0,909.84,910.0,0.0,
347081,1,6746.0,1753.96,909.22,6.0,3019.82,0.518
363090,1,0.0,0.0,908.7,909.0,0.0,
392026,1,834.0,834.0,905.0,188.0,1865.0,1.085
242122,1,23.0,575.0,900.0,725.0,1550.0,1.565
453896,1,65.0,1190.8,897.68,0.0,3516.96,0.754
204590,1,0.0,0.0,895.5,896.0,0.0,
701203,1,364.0,1820.0,895.0,125.0,0.0,0.492
381525,1,0.0,0.0,893.4,896.0,0.0,
291699,1,0.0,0.0,893.0,894.0,0.0,
438922,1,0.0,0.0,891.0,895.0,0.0,
385648,1,160.0,454.4,888.92,0.0,74.0,1.956
392031,1,0.0,0.0,888.5,889.0,0.0,
455668,1,87.0,1131.0,884.0,221.0,2028.0,0.782
362665,1,112.0,448.0,884.0,0.0,1252.0,1.973
391347,1,0.0,0.0,883.2,883.0,0.0,
100070,1,34.0,680.0,880.0,200.0,1600.0,1.294
285728,1,0.0,0.0,880.0,900.0,0.0,
230553,1,71.0,1420.0,880.0,80.0,2080.0,0.62
701181,1,128.0,640.0,880.0,65.0,0.0,1.375
430956,1,720.0,64.8,878.85,57.0,1700.9,13.563
229741,1,0.0,0.0,877.8,881.0,3.3,
124282,1,0.0,0.0,875.222,877.0,0.0,
368931,1,0.0,0.0,873.0,874.0,0.0,
142980,1,1346.0,572.05,872.1,19.0,918.0,1.525
246934,1,1967.0,1967.0,870.0,0.0,1435.0,0.442
287664,1,858.0,772.2,862.2,2.0,369.3,1.117
126735,1,0.0,0.0,860.0,870.0,2.5,
432134,1,0.0,0.0,860.0,860.0,0.0,
295753,1,0.0,0.0,859.0,859.0,0.0,
389932,1,0.0,0.0,856.8,857.0,0.0,
434678,1,554.0,2216.0,856.0,52.0,2192.0,0.386
426122,1,2901.0,2901.0,855.0,34.0,3597.0,0.295
128459,1,0.0,0.0,852.0,854.0,0.0,
398529,1,0.0,0.0,850.0,852.0,0.0,
441159,1,0.0,0.0,848.0,851.0,0.0,
455048,1,0.0,0.0,845.0,845.0,0.0,
369410,1,0.0,0.0,844.0,844.0,0.0,
343797,1,0.0,0.0,841.0,841.0,0.0,
390280,1,759.0,1366.2,840.6,13.0,1968.6,0.615
435513,1,0.0,0.0,840.0,840.0,0.0,
459918,1,0.0,0.0,840.0,0.0,0.0,
434663,1,247.0,988.0,840.0,0.0,92.0,0.85
330247,1,152.0,3040.0,840.0,0.0,6880.0,0.276
370135,1,0.0,0.0,836.1,837.0,0.0,
455710,1,0.0,0.0,836.0,836.0,0.0,
435880,1,0.0,0.0,835.2,839.0,4.0,
701218,1,1073.0,858.4000000000001,833.6,39.0,0.0,0.971
434814,1,1332.0,2397.6,833.4,18.0,3086.2,0.348
455072,1,427.0,427.0,832.0,0.0,967.0,1.948
371089,1,0.0,0.0,830.0,830.0,0.0,
432383,1,0.0,0.0,828.0,830.0,3.6,
117971,1,994.0,1789.2,828.0,9.0,1947.8,0.463
386175,1,477.0,1431.0,828.0,6.0,1404.0,0.579
140093,1,0.0,0.0,827.0,829.0,1.0,
448276,1,1120.0,1120.0,826.0,4.0,1722.0,0.738
441619,1,0.0,0.0,822.0,823.0,0.0,
381045,1,0.0,0.0,821.0,833.0,0.0,
457800,1,640.0,1280.0,818.0,2.0,1086.0,0.639
370051,1,2604.0,546.84,814.17,0.0,501.15,1.489
234560,1,461.59,461.59,812.07,0.0,2723.2,1.759
246225,1,0.0,0.0,812.0,814.0,6.0,
173174,1,0.0,0.0,812.0,812.0,3.0,
501186,1,0.0,0.0,811.58,812.0,0.0,
106678,1,366.0,732.0,810.0,4.0,1526.0,1.107
460990,1,207.0,414.0,810.0,0.0,0.0,1.957
268596,1,0.0,0.0,808.515,809.0,0.0,
430398,1,0.0,0.0,808.5,812.0,0.0,
303028,1,0.0,0.0,808.12,808.0,0.0,
281228,1,0.0,0.0,806.0,806.0,0.0,
458598,1,3010.0,3010.0,806.0,0.0,1896.0,0.268
440015,1,1511.0,1208.8,804.8,0.0,1655.8,0.666
331480,1,0.0,0.0,804.375,806.0,1.0,
281769,1,0.0,0.0,804.0,804.0,0.0,
701340,1,629.0,629.0,802.0,20.0,0.0,1.275
433760,1,598.0,478.40000000000003,801.6,0.0,1610.0,1.676
138390,1,0.0,0.0,801.0,801.0,0.0,
111919,1,0.0,0.0,798.0,818.0,20.0,
374165,1,0.0,0.0,795.0,795.0,0.0,
342120,1,452.0,1356.0,795.0,6.0,1176.0,0.586
398664,1,0.0,0.0,792.0,792.0,0.0,
449224,1,0.0,0.0,792.0,792.0,0.0,
109379,1,0.0,0.0,790.86,796.0,0.0,
455165,1,0.0,0.0,790.7,0.0,3646.19,
463792,1,541.0,5410.0,790.0,0.0,0.0,0.146
372172,1,3183.0,1432.3500000000001,789.3,0.0,2548.25,0.551
439076,1,0.0,0.0,788.0,788.0,0.0,
433956,1,0.0,0.0,786.0,786.0,0.0,
135511,1,346.0,519.0,786.0,0.0,1565.0,1.514
456068,1,68.0,624.24,780.3,0.0,1046.38,1.25
338770,1,0.0,0.0,780.0,780.0,0.0,
450275,1,0.0,0.0,780.0,780.0,0.0,
173246,1,0.0,0.0,779.1,779.0,0.0,
348355,1,385.0,1155.0,777.0,0.0,1044.0,0.673
169083,1,0.0,0.0,776.0,789.0,0.0,
124182,1,971.0,757.38,774.54,11.0,2075.46,1.023
246398,1,0.0,0.0,774.0,774.0,0.0,
434547,1,0.0,0.0,771.8,779.0,7.0,
272757,1,0.0,0.0,771.0,771.0,0.0,
106520,1,102.0,510.0,770.0,405.0,2170.0,1.51
438196,1,67.0,670.0,770.0,10.0,1390.0,1.149
398552,1,0.0,0.0,769.0,769.0,0.0,
368813,1,0.0,0.0,768.0,770.0,1.0,
277541,1,0.0,0.0,766.6,39.0,921.0,
438989,1,0.0,0.0,765.0,765.0,6.0,
359981,1,375.0,1395.0,762.6,0.0,1879.0,0.547
100077,1,43.0,860.0,760.0,40.0,2200.0,0.884
379592,1,0.0,0.0,760.0,760.0,0.0,
427822,1,0.0,0.0,760.0,760.0,0.0,
701280,1,1106.0,1106.0,760.0,16.0,0.0,0.687
438924,1,196.0,980.0,760.0,0.0,1300.0,0.776
369800,1,1749.0,1749.0,759.0,0.0,2146.0,0.434
322650,1,0.0,0.0,758.52,759.0,0.0,
440945,1,0.0,0.0,756.0,756.0,0.0,
139121,1,1567.0,1567.0,752.0,2.0,1798.0,0.48
437277,1,173.0,692.0,752.0,0.0,1348.0,1.087
447865,1,0.0,0.0,750.0,750.0,0.0,
404503,1,6024.0,2138.52,749.76,0.0,2606.64,0.351
248028,1,1523.0,1523.0,748.0,2.0,2495.0,0.491
324920,1,643.0,643.0,747.0,3.0,1035.0,1.162
701185,1,267.0,1335.0,745.0,40.0,0.0,0.558
441755,1,202.0,1010.0,745.0,0.0,1040.0,0.738
429312,1,0.0,0.0,744.0,746.0,0.0,
394889,1,0.0,0.0,740.96,741.0,0.0,
426663,1,0.0,0.0,740.0,740.0,0.0,
461984,1,0.0,0.0,740.0,0.0,0.0,
164446,1,12078.0,1207.8,740.0,23.0,1440.5,0.613
456845,1,749.0,599.2,738.4,0.0,1029.6,1.232
363010,1,0.0,0.0,736.0,742.0,6.0,
449770,1,205.0,3075.0,735.0,0.0,2880.0,0.239
288678,1,1285.0,1285.0,735.0,2.0,38.0,0.572
107242,1,0.0,0.0,734.0,738.0,0.0,
342119,1,570.0,484.5,730.15,3.0,522.2,1.507
454545,1,93.0,930.0,730.0,0.0,670.0,0.785
108215,1,87.0,266.655,726.405,0.0,248.0,2.724
294620,1,0.0,0.0,726.0,748.0,22.0,
437282,1,271.0,542.0,724.0,0.0,1308.0,1.336
425842,1,3801.0,304.08,722.96,7.0,347.0,2.378
450546,1,787.0,787.0,717.0,1.0,960.0,0.911
123057,1,270.0,540.0,716.0,48.0,1338.0,1.326
701346,1,596.0,2980.0,715.0,5.0,0.0,0.24
